latitude,longitude,altitude
-31.03684,135.81329,183.2
-31.03784,135.81434,179.1
-31.03883,135.81532,179.8
-31.03957,135.81599,176.6
-31.04058,135.81686,177.8
-31.04061,135.81689,178
-31.04155,135.81764,180.2
-31.04281,135.81858,178.1
-31.04375,135.81922,179.6
-31.04496,135.81998,183.9
-31.04575,135.82045,183.6
-31.04584,135.82049,183.3
-31.04705,135.82115,180.3
-31.04811,135.82167,180.2
-31.04919,135.82215,180.3
-31.05007,135.82251,180.9
-31.05112,135.82289,179.7
-31.05127,135.82295,181.5
-31.05204,135.82321,184.6
-31.05291,135.82348,183.8
-31.05292,135.82348,183.8
-31.05355,135.82366,184.9
-31.05481,135.82396,184
-31.05638,135.82428,185.6
-31.05691,135.8244,183
-31.05744,135.82454,184.3
-31.05787,135.82467,185
-31.05811,135.82475,185
-31.05891,135.82505,184.9
-31.05982,135.82544,183.2
-31.0605,135.82578,182
-31.06125,135.8262,180.3
-31.06222,135.82681,180
-31.0627,135.82718,178.4
-31.06388,135.82813,177.1
-31.06408,135.82828,176.9
-31.06497,135.82915,175.2
-31.06562,135.82985,173.1
-31.06629,135.83064,170.2
-31.06696,135.83152,167.5
-31.06737,135.83211,166.3
-31.06772,135.83267,164.9
-31.06836,135.83379,167.5
-31.0688,135.83466,164.8
-31.07068,135.83879,163
-31.07391,135.84606,162.7
-31.07655,135.85173,160.1
-31.07655,135.85174,160.1
-31.07732,135.85327,160
-31.07829,135.85505,159.5
-31.07887,135.85606,160.8
-31.07949,135.8571,159
-31.08039,135.85854,160.1
-31.08165,135.86038,158
-31.08325,135.86251,158
-31.08405,135.8635,158.8
-31.08542,135.86507,157.7
-31.08664,135.86639,157.2
-31.08798,135.86775,158.8
-31.08849,135.86823,159
-31.08864,135.86838,159
-31.08938,135.86906,158.9
-31.09084,135.87033,161
-31.09232,135.87152,160.8
-31.09313,135.87214,159.7
-31.09549,135.87384,163.1
-31.09654,135.8747,161
-31.09719,135.87529,161
-31.09792,135.876,160.3
-31.09845,135.87656,160.2
-31.09896,135.87714,159.9
-31.09953,135.87783,161.6
-31.10007,135.87853,159.5
-31.10062,135.87929,157.6
-31.10114,135.88008,159.3
-31.10156,135.88076,157
-31.10202,135.88156,156
-31.10243,135.88233,157.1
-31.10282,135.88312,155.2
-31.10317,135.8839,158.6
-31.10344,135.88455,154.4
-31.10375,135.88535,155
-31.10405,135.88621,155.2
-31.10442,135.88739,154
-31.10521,135.89019,155
-31.10593,135.89253,154
-31.10646,135.89409,155.5
-31.10669,135.8948,155
-31.10743,135.89686,153
-31.10823,135.89895,153.8
-31.10905,135.90095,154.2
-31.1091,135.90105,154.6
-31.11155,135.90669,155.4
-31.1125,135.90893,155
-31.1125,135.90894,155
-31.11335,135.91102,155.3
-31.11417,135.91312,157.2
-31.11624,135.91861,157
-31.11725,135.92146,159.6
-31.11807,135.92388,156
-31.11881,135.92614,155.4
-31.11886,135.92626,155.6
-31.11888,135.92634,155.8
-31.1199,135.92962,156.6
-31.12043,135.93142,160.1
-31.12073,135.93252,160.3
-31.12105,135.93381,160.2
-31.1214,135.93538,162.4
-31.12158,135.9363,160.8
-31.12184,135.93774,164.8
-31.12192,135.9383,164.1
-31.1221,135.93942,164.1
-31.12243,135.94225,164.3
-31.12264,135.94468,162
-31.12275,135.94579,162.2
-31.123,135.94782,164
-31.12317,135.94898,162.1
-31.12347,135.95086,163.9
-31.12369,135.95209,162.3
-31.1241,135.95415,163.8
-31.12444,135.95568,164.6
-31.12467,135.95662,163
-31.1377,136.00704,161.7
-31.13834,136.0092,163
-31.13895,136.01107,164.1
-31.13927,136.01197,165.4
-31.13967,136.01303,166
-31.14029,136.01459,166.5
-31.14079,136.01577,164.3
-31.14144,136.01718,168.2
-31.14193,136.0182,164.5
-31.14271,136.01973,168
-31.15346,136.03947,154.9
-31.1549,136.04226,158.5
-31.15542,136.04333,158
-31.15663,136.04598,160.6
-31.1571,136.04707,161.6
-31.15787,136.04899,162.3
-31.15799,136.04932,162.9
-31.15828,136.05006,164
-31.15919,136.05261,163.9
-31.1592,136.05266,163.9
-31.15964,136.05398,163.1
-31.15994,136.05494,162.8
-31.16036,136.05635,163.1
-31.16103,136.0589,162
-31.16145,136.06057,159.5
-31.16183,136.06228,156.5
-31.16224,136.06428,155.6
-31.16255,136.06594,156.4
-31.16289,136.06813,161.3
-31.16307,136.06939,160
-31.1633,136.0713,159.8
-31.16349,136.07318,161.8
-31.16364,136.07503,160.2
-31.16382,136.07846,160
-31.16386,136.08114,157
-31.16388,136.08923,151.2
-31.16393,136.09132,150.1
-31.16405,136.09333,152.6
-31.16424,136.09555,155.2
-31.16439,136.09685,153.4
-31.16457,136.09824,154.4
-31.1648,136.09968,155.8
-31.16519,136.10178,155.7
-31.16541,136.10274,156
-31.16561,136.10373,156.9
-31.16603,136.10547,155.8
-31.16829,136.11527,158.8
-31.1684,136.11571,159.4
-31.16894,136.11821,157.4
-31.16921,136.11957,155.8
-31.16954,136.12138,154
-31.16964,136.12202,154
-31.1699,136.12353,154.9
-31.17013,136.12503,155.4
-31.17053,136.12789,156.5
-31.17074,136.12924,156.2
-31.1711,136.13134,156
-31.1717,136.13449,156.8
-31.17598,136.15372,154.6
-31.17603,136.15392,153.6
-31.1847,136.19299,149
-31.18494,136.19439,146.4
-31.1851,136.19541,145.4
-31.1853,136.19683,144.6
-31.18541,136.19779,146.9
-31.18554,136.19915,145.1
-31.18563,136.20036,147.4
-31.18571,136.2017,145.1
-31.18574,136.2026,144.4
-31.18576,136.20374,143.4
-31.18574,136.20625,143.5
-31.1857,136.20745,142.5
-31.18562,136.20887,141
-31.18553,136.21,142.9
-31.18528,136.21249,143
-31.18505,136.21419,139.8
-31.18501,136.2144,140
-31.18479,136.21577,142.8
-31.18442,136.21761,142.1
-31.18409,136.21961,142.2
-31.18379,136.22174,139.3
-31.18365,136.22312,140.7
-31.18346,136.22544,139.4
-31.18335,136.22779,137.9
-31.18334,136.22886,137
-31.18333,136.22903,137.5
-31.18333,136.23023,138.2
-31.1834,136.23267,135.2
-31.18348,136.23405,134.4
-31.18357,136.23518,133.4
-31.18367,136.23624,133.7
-31.18382,136.23754,128.5
-31.18384,136.23777,128.4
-31.1844,136.24132,128.6
-31.18459,136.24232,129.7
-31.18483,136.24345,129.2
-31.18489,136.24377,128.2
-31.18549,136.24624,127.1
-31.18707,136.25156,127.4
-31.18708,136.25158,127.3
-31.18791,136.25446,127.5
-31.18827,136.25566,125.1
-31.18872,136.25704,126.2
-31.19703,136.28452,129.2
-31.19776,136.28679,125.5
-31.1991,136.29084,125
-31.20154,136.2978,128.4
-31.20419,136.30468,123.2
-31.20548,136.30788,118.7
-31.20724,136.31202,116.2
-31.20854,136.31485,114.3
-31.20861,136.31498,114
-31.20909,136.31598,115.2
-31.20968,136.31716,116.2
-31.21042,136.31857,111.4
-31.21142,136.32041,109.7
-31.21257,136.32241,111.7
-31.21414,136.32499,110.9
-31.21709,136.32974,114.5
-31.21885,136.33268,116.2
-31.21947,136.33376,116.1
-31.22042,136.33551,117.2
-31.22052,136.33568,117
-31.22079,136.33619,115.7
-31.2208,136.33622,115.6
-31.22195,136.33847,118
-31.2229,136.34045,113.6
-31.22397,136.34282,111.3
-31.22428,136.34354,112.1
-31.22429,136.34357,112.1
-31.22538,136.34623,110.4
-31.2273,136.35127,111.8
-31.22735,136.35142,111.5
-31.23129,136.3618,124.9
-31.23136,136.362,124.1
-31.23298,136.36627,120
-31.23343,136.3676,117.5
-31.23364,136.36831,113
-31.23382,136.36897,111.4
-31.234,136.36971,110.5
-31.23416,136.37044,108
-31.23441,136.37181,108.1
-31.23453,136.37258,107.8
-31.23456,136.37289,107.6
-31.23461,136.37327,105
-31.23471,136.37435,107.2
-31.23472,136.37456,108
-31.23474,136.37479,108.1
-31.23478,136.37592,103.5
-31.23479,136.37666,106.5
-31.23472,136.37994,108
-31.23472,136.38117,108.2
-31.23476,136.38238,107.2
-31.23488,136.38463,109.3
-31.23498,136.38584,108.9
-31.23503,136.38626,108.5
-31.23511,136.38708,109.5
-31.23541,136.38927,111.7
-31.23575,136.39128,112.9
-31.23628,136.3939,113.4
-31.23637,136.39452,114.6
-31.23637,136.39453,114.6
-31.23644,136.39515,113.7
-31.23645,136.39535,113.8
-31.23647,136.39552,114
-31.2365,136.39615,115.1
-31.23652,136.39712,119.5
-31.23649,136.39806,121.3
-31.23643,136.3988,122.3
-31.23633,136.39957,126.3
-31.23622,136.40022,124
-31.23609,136.40086,128.1
-31.23595,136.40147,125
-31.23578,136.40209,124.7
-31.23557,136.40272,123.2
-31.23504,136.40422,121.8
-31.23452,136.40575,122.2
-31.23411,136.40707,122.9
-31.23351,136.4092,125
-31.23283,136.41209,119.4
-31.23248,136.41387,122
-31.23208,136.41635,113.7
-31.23202,136.41678,114.7
-31.232,136.41698,115.3
-31.23185,136.4181,117.5
-31.23162,136.42033,120.1
-31.23152,136.42164,117.5
-31.23144,136.42333,117.8
-31.23139,136.42533,117
-31.23139,136.4266,115
-31.23153,136.43324,115.8
-31.23152,136.43732,111.4
-31.23147,136.44048,114.2
-31.23134,136.4445,109.1
-31.23121,136.44722,110.6
-31.23104,136.45019,108.3
-31.23081,136.45331,110
-31.2308,136.45353,108.5
-31.23071,136.45474,109.3
-31.23058,136.45735,111
-31.23054,136.4597,110.9
-31.23056,136.46181,105.5
-31.23066,136.46444,111.4
-31.23075,136.46577,107.2
-31.23085,136.46679,105.6
-31.23096,136.46758,104.2
-31.23102,136.46809,103.4
-31.2312,136.4691,101.6
-31.23136,136.46989,103
-31.23137,136.46997,103
-31.23149,136.47051,99.7
-31.23174,136.4715,100
-31.23209,136.47273,100
-31.23239,136.47365,97.8
-31.23314,136.47565,97.5
-31.23347,136.47641,98.4
-31.234,136.47754,97.3
-31.23458,136.47865,96
-31.23533,136.47995,96.6
-31.23602,136.48103,92.7
-31.23642,136.48161,92.9
-31.23653,136.48175,92.5
-31.23675,136.48206,92.4
-31.23746,136.48298,93.7
-31.243,136.48961,103.3
-31.24411,136.49102,107.1
-31.24447,136.49151,105.4
-31.24489,136.49211,106.2
-31.24552,136.49307,105.8
-31.24587,136.49365,104.4
-31.24643,136.49463,106.1
-31.24689,136.49549,106.5
-31.24718,136.49607,105.6
-31.24758,136.49692,103.8
-31.24828,136.49857,103.1
-31.2489,136.50029,101
-31.2491,136.50092,100.7
-31.24945,136.50211,98
-31.24946,136.50212,98
-31.24961,136.50273,99.8
-31.24965,136.50285,100.3
-31.24985,136.50371,101.5
-31.25012,136.50506,101.8
-31.25032,136.50621,105.8
-31.25051,136.50759,105.9
-31.25082,136.51016,108.4
-31.25104,136.51225,111.4
-31.25117,136.51372,109.6
-31.25138,136.51658,111.7
-31.25138,136.51665,111.9
-31.25162,136.52128,112.4
-31.25165,136.52308,116.9
-31.25166,136.52602,118.3
-31.25165,136.52743,117
-31.25162,136.52871,119.6
-31.25153,136.53116,121.6
-31.25134,136.53437,122.6
-31.25113,136.53696,123.9
-31.25106,136.53765,122.2
-31.25106,136.53771,122.2
-31.251,136.53828,125.7
-31.25097,136.53847,126.2
-31.25088,136.53923,127.8
-31.25062,136.541,127
-31.25051,136.54163,127.9
-31.25017,136.54338,131.3
-31.24978,136.54507,134.3
-31.2496,136.54578,133.2
-31.24742,136.55373,148
-31.24724,136.55454,148.4
-31.24709,136.55532,150.1
-31.24702,136.55573,151.2
-31.24696,136.55615,152.1
-31.24693,136.55631,152.7
-31.24684,136.55708,155.5
-31.24676,136.55814,161.2
-31.24673,136.55911,163.8
-31.24673,136.55992,166.3
-31.24674,136.56001,166.9
-31.24674,136.56022,168.4
-31.24675,136.56034,169.1
-31.24675,136.56055,169.9
-31.24676,136.56066,171.3
-31.24676,136.56076,172.5
-31.24679,136.56116,176.2
-31.24679,136.56118,176.3
-31.2469,136.56244,179
-31.24699,136.56309,180.1
-31.24715,136.56407,181.4
-31.24732,136.56489,180.4
-31.24745,136.56544,182.9
-31.24782,136.56673,184.9
-31.24799,136.56726,186
-31.248,136.56728,186.2
-31.24843,136.56842,192.4
-31.24874,136.56916,193.5
-31.24897,136.56966,194.3
-31.24952,136.57074,195.8
-31.25006,136.57168,197.5
-31.2503,136.57206,195.9
-31.25063,136.57256,193
-31.25112,136.57326,193
-31.25166,136.57395,194.8
-31.25171,136.57402,194.7
-31.25179,136.5741,194.7
-31.25277,136.57533,197
-31.25383,136.57676,198.5
-31.25392,136.57687,198.3
-31.25406,136.57708,197.3
-31.25488,136.57825,195.6
-31.25589,136.57979,195.3
-31.25653,136.58082,200.4
-31.25728,136.58209,200.7
-31.25805,136.5835,201
-31.25879,136.58491,201.8
-31.25927,136.5859,204.8
-31.25934,136.58603,204.1
-31.25936,136.58608,203.8
-31.26012,136.58775,202
-31.26054,136.58873,203.4
-31.26103,136.58993,200.9
-31.26148,136.59109,204.7
-31.26202,136.59263,201.4
-31.2626,136.59441,199.8
-31.26321,136.59649,203
-31.26326,136.59669,201.8
-31.26334,136.59697,201
-31.26365,136.5982,202.5
-31.26399,136.59967,201.7
-31.26436,136.60146,204.3
-31.26457,136.6026,203.3
-31.26478,136.60389,202.8
-31.26675,136.61896,207.1
-31.2679,136.62814,203.7
-31.26824,136.63063,202.3
-31.26837,136.63176,204.3
-31.26852,136.6329,203.5
-31.26869,136.63442,202.1
-31.26885,136.63622,203.3
-31.269,136.63849,202.3
-31.26908,136.6408,200.7
-31.26906,136.64402,200.8
-31.26893,136.64668,200.8
-31.26872,136.64923,202.9
-31.26849,136.65126,199.9
-31.26839,136.65202,199
-31.26804,136.65429,202
-31.26761,136.65654,197.4
-31.26723,136.65827,199
-31.26681,136.65998,197.5
-31.26602,136.66287,198.4
-31.25694,136.69453,194
-31.25688,136.69472,194
-31.25001,136.71869,189.5
-31.24956,136.72048,190
-31.24931,136.7216,192.1
-31.24911,136.72265,192.2
-31.24887,136.7241,192
-31.24886,136.72414,192
-31.24877,136.72477,193.6
-31.24861,136.72606,194.6
-31.24851,136.7272,196.4
-31.24841,136.72875,195
-31.24835,136.73015,195
-31.24833,136.73145,195.8
-31.24834,136.73273,194.1
-31.24848,136.73519,194.1
-31.24869,136.73768,192.5
-31.24881,136.73935,191.2
-31.24885,136.74026,190.9
-31.24886,136.74068,192
-31.24891,136.74184,188.6
-31.24893,136.74348,188.9
-31.24891,136.74569,193.5
-31.2489,136.74573,193.4
-31.24889,136.74643,190.2
-31.24811,136.76253,188
-31.24811,136.76264,188.2
-31.24805,136.76427,188.7
-31.24804,136.76568,188.9
-31.24806,136.76774,192.7
-31.24813,136.76968,195.3
-31.24826,136.7716,195.8
-31.24844,136.77361,196
-31.24845,136.77366,196.1
-31.24848,136.77398,196.6
-31.24887,136.77683,193.2
-31.24905,136.778,193
-31.24932,136.77949,189.1
-31.24955,136.78063,189.4
-31.25012,136.7831,187.9
-31.25012,136.78313,187.8
-31.25027,136.7837,186.4
-31.25039,136.78421,189.5
-31.25129,136.78739,193.3
-31.252,136.78954,193.6
-31.25278,136.79162,192.3
-31.25366,136.79381,193.1
-31.25457,136.79585,192.4
-31.2555,136.79778,189.6
-31.2556,136.79796,189.7
-31.256,136.79873,191.1
-31.25697,136.80052,190.9
-31.25793,136.80216,190.8
-31.25844,136.80296,189.6
-31.2591,136.80386,189.4
-31.2594,136.80434,186.5
-31.25964,136.80466,187.6
-31.25976,136.80486,188.4
-31.26034,136.80572,185.1
-31.26127,136.80701,183.9
-31.26211,136.80812,188.8
-31.26281,136.809,187
-31.2641,136.81053,189.5
-31.26615,136.81285,187.5
-31.26748,136.81419,191.8
-31.27604,136.82245,176.5
-31.27737,136.82366,176.8
-31.27829,136.82446,177.2
-31.27962,136.82556,179
-31.28078,136.82647,179
-31.28196,136.82737,179.5
-31.28369,136.82859,178.5
-31.29104,136.83349,177.7
-31.29269,136.83463,179.1
-31.29364,136.83532,178.2
-31.29365,136.83532,178.2
-31.29542,136.83667,180
-31.29919,136.83979,186.3
-31.31614,136.85359,184.1
-31.31628,136.85371,184.3
-31.33483,136.86883,190.3
-31.33498,136.86896,190
-31.3397,136.87281,199
-31.33992,136.873,198.1
-31.33999,136.87305,198
-31.35236,136.88314,197
-31.35305,136.88369,196.7
-31.36016,136.8895,195.7
-31.36082,136.89007,196.4
-31.36153,136.89072,192.5
-31.36214,136.89132,197.6
-31.36319,136.89243,194.4
-31.36393,136.89331,194.3
-31.36442,136.89392,195.7
-31.36449,136.894,195.8
-31.36522,136.89497,195.7
-31.36567,136.89563,195.8
-31.36574,136.89571,195.8
-31.36623,136.89647,200.2
-31.36688,136.89754,199.1
-31.36761,136.89888,200.5
-31.3677,136.89907,200.3
-31.36771,136.89908,200.2
-31.36799,136.89963,199.2
-31.37131,136.90684,197.6
-31.3714,136.90702,198.3
-31.37576,136.91658,187.8
-31.37624,136.91759,188.8
-31.38235,136.93095,144.5
-31.38259,136.9315,142.2
-31.38409,136.93475,134.2
-31.38417,136.93494,134
-31.38442,136.93546,132.2
-31.38541,136.93766,131.5
-31.38858,136.94514,124.3
-31.38863,136.94528,125
-31.39553,136.96156,136.3
-31.39647,136.96373,135.9
-31.3987,136.96874,112.9
-31.40026,136.97207,104.1
-31.40028,136.9721,103.9
-31.40047,136.97251,100.3
-31.40325,136.97825,87.3
-31.40327,136.97831,87.2
-31.40517,136.98209,95.8
-31.40523,136.98222,96
-31.40609,136.98389,93.9
-31.40656,136.98472,91.6
-31.40724,136.98578,87.1
-31.40763,136.98634,84.9
-31.40777,136.98653,85.1
-31.40805,136.98689,84.8
-31.40888,136.98788,86.2
-31.40941,136.98845,83.5
-31.40997,136.98901,84.4
-31.41054,136.98953,82.4
-31.41121,136.99009,82.9
-31.4113,136.99015,82.8
-31.41182,136.99055,81.5
-31.41255,136.99105,78.9
-31.41309,136.99139,78.3
-31.41313,136.99142,78.6
-31.41325,136.99148,79.5
-31.41398,136.99189,78.2
-31.41457,136.99219,77.4
-31.41527,136.9925,81
-31.41592,136.99276,81
-31.41659,136.99299,80.9
-31.4173,136.9932,79.4
-31.41809,136.99339,79.7
-31.41893,136.99355,80.1
-31.43042,136.99534,71.9
-31.43124,136.99551,69.8
-31.43197,136.99571,72.1
-31.43276,136.99599,73
-31.43345,136.99628,71.6
-31.4342,136.99665,68.9
-31.43478,136.99698,72.4
-31.43512,136.99719,74.9
-31.4365,136.99822,71.2
-31.43759,136.99925,68.6
-31.43858,137.00039,73
-31.43947,137.00165,67.6
-31.44024,137.003,69.1
-31.44422,137.01082,77.5
-31.44481,137.01203,82
-31.44516,137.01284,83.8
-31.44535,137.01334,82.3
-31.44542,137.01354,82.9
-31.4461,137.01572,77.9
-31.44877,137.02459,79.5
-31.44941,137.02636,79.1
-31.45028,137.02812,79.2
-31.45134,137.02974,82.1
-31.45258,137.0312,84.4
-31.46561,137.0447,99.8
-31.46635,137.04551,99
-31.467,137.04636,101.8
-31.46756,137.04721,98
-31.46807,137.04807,102.1
-31.46849,137.0489,101
-31.46893,137.04992,101.1
-31.46978,137.05209,102.9
-31.46994,137.05247,102.4
-31.47875,137.07487,113.4
-31.47885,137.07515,111.9
-31.48009,137.07831,115.7
-31.48048,137.07934,114.1
-31.48099,137.08048,115.1
-31.48186,137.08197,110.9
-31.4824,137.08264,112.4
-31.48326,137.08349,112.9
-31.48498,137.0849,115
-31.48669,137.08635,115.9
-31.48849,137.08783,120.5
-31.48854,137.08788,120.5
-31.50815,137.10418,126
-31.50829,137.10431,126.5
-31.5166,137.11124,141.7
-31.5172,137.11172,138.2
-31.51756,137.11206,139.2
-31.51814,137.11271,143.3
-31.51892,137.11378,144
-31.52021,137.11585,143.1
-31.52157,137.11793,150.8
-31.52163,137.11801,150.9
-31.52203,137.11845,152.1
-31.52213,137.11857,152.2
-31.52258,137.11903,150.7
-31.52309,137.11946,149.3
-31.52342,137.11971,151
-31.52404,137.12011,153
-31.52406,137.12012,153
-31.52408,137.12014,153
-31.53581,137.12675,152.9
-31.53625,137.12698,152.6
-31.53668,137.12716,154.7
-31.53672,137.12718,154.7
-31.53702,137.12729,153.4
-31.5376,137.12746,152.1
-31.53802,137.12755,153.1
-31.5383,137.12759,153.9
-31.53878,137.12764,152.4
-31.53941,137.12767,152.2
-31.54359,137.12761,157.6
-31.54408,137.12758,156.3
-31.54418,137.12757,156
-31.54491,137.12747,159.5
-31.54493,137.12747,159.6
-31.54522,137.1274,160.9
-31.54575,137.12725,158.7
-31.54638,137.12702,160
-31.5467,137.12687,160.9
-31.5474,137.12649,161.1
-31.54869,137.12561,161.7
-31.5492,137.1253,160.2
-31.54991,137.12494,160.6
-31.55067,137.12465,158
-31.55126,137.1245,158.4
-31.55156,137.12444,160.2
-31.55193,137.12438,161.7
-31.5525,137.12433,160.6
-31.55307,137.12433,159
-31.55361,137.12437,158.7
-31.55379,137.12439,158.9
-31.55422,137.12446,159
-31.55482,137.12461,158.4
-31.5552,137.12473,157.3
-31.5554,137.1248,157.2
-31.55578,137.12496,156.4
-31.55631,137.12521,156.1
-31.56419,137.12939,154
-31.56435,137.12948,154
-31.58009,137.13783,166.1
-31.58067,137.13815,167.9
-31.58198,137.13881,169.2
-31.58301,137.13926,167.3
-31.58378,137.13955,168.3
-31.58384,137.13956,168.1
-31.58445,137.13976,169
-31.58558,137.14006,166
-31.58561,137.14007,166
-31.58693,137.14034,167.3
-31.58897,137.14065,164.2
-31.58914,137.14067,164
-31.59332,137.14131,159
-31.59506,137.14156,154.5
-31.60603,137.14324,137.1
-31.60813,137.14354,136
-31.63129,137.14707,115.5
-31.63168,137.14716,117
-31.63259,137.14734,114.3
-31.63378,137.14765,114
-31.63464,137.1479,114
-31.63465,137.1479,114
-31.63536,137.14813,114.3
-31.65571,137.15525,106.1
-31.65642,137.15554,107.1
-31.65695,137.15577,108
-31.6575,137.15603,105.6
-31.65864,137.15664,107
-31.65947,137.15713,109.3
-31.67392,137.16662,95.8
-31.67627,137.16821,89.1
-31.67693,137.16874,86.9
-31.67742,137.16918,87.4
-31.67788,137.16962,84.9
-31.67874,137.17055,82.9
-31.67941,137.17137,82
-31.67944,137.17142,81.9
-31.68012,137.17236,83.5
-31.68014,137.1724,83.6
-31.68042,137.17284,83.5
-31.68078,137.17344,84
-31.68131,137.17445,85.3
-31.68165,137.17518,83.7
-31.68184,137.17563,84.1
-31.6823,137.17685,82.9
-31.68265,137.17804,85.9
-31.68291,137.17911,89.5
-31.68307,137.17995,90
-31.68383,137.18513,85.6
-31.68431,137.18819,83.8
-31.68448,137.1891,81.9
-31.68451,137.1893,81.3
-31.6848,137.19058,81.6
-31.68503,137.19145,81
-31.68534,137.19251,79
-31.68561,137.19331,82.6
-31.68586,137.194,80.5
-31.68605,137.19449,79
-31.68613,137.19468,79.1
-31.68624,137.19497,79.5
-31.68706,137.19679,86.2
-31.68753,137.19768,87.5
-31.68811,137.1987,89.2
-31.68813,137.19873,89.3
-31.68821,137.19887,89.6
-31.68898,137.20006,88.6
-31.68985,137.20128,89.3
-31.69055,137.20214,89.7
-31.69159,137.2033,90.1
-31.69232,137.20404,87.2
-31.69294,137.20462,88.2
-31.69531,137.20677,82.7
-31.69635,137.20778,80.9
-31.6966,137.20805,81
-31.69733,137.20889,79
-31.69836,137.21024,76.9
-31.69941,137.21194,72.9
-31.7,137.21307,76.1
-31.70046,137.21408,75
-31.7009,137.21519,74.4
-31.7013,137.21642,73.4
-31.70249,137.22034,65.2
-31.70275,137.22101,62.9
-31.7031,137.22179,64
-31.70311,137.2218,64
-31.70364,137.22279,68.2
-31.70406,137.22345,67.7
-31.70463,137.22421,67.7
-31.70519,137.22487,64.5
-31.70561,137.2253,64.8
-31.70643,137.22601,67.9
-31.70686,137.22634,66.1
-31.70753,137.22677,68.9
-31.70819,137.22714,70.1
-31.70882,137.22744,71.8
-31.70972,137.22778,75
-31.71038,137.22795,73.9
-31.71084,137.22804,76.1
-31.71091,137.22806,76.3
-31.71138,137.22814,78
-31.71299,137.2283,79.6
-31.71388,137.22846,77.5
-31.71486,137.22873,79.5
-31.71546,137.22893,82.9
-31.71619,137.22922,83.6
-31.71703,137.22964,83.9
-31.71777,137.23006,81.4
-31.71828,137.23039,84
-31.71875,137.23073,84.1
-31.71919,137.23108,87
-31.72399,137.23517,83.9
-31.72414,137.23529,84
-31.73314,137.24293,84.3
-31.73532,137.24488,85.6
-31.73741,137.24697,86.2
-31.7387,137.24834,88.7
-31.73988,137.24969,88.5
-31.74319,137.25357,89.6
-31.77343,137.28853,103.9
-31.7758,137.29131,106.9
-31.77623,137.29178,105
-31.77681,137.29234,104.8
-31.77702,137.29253,104.7
-31.7778,137.2932,105
-31.77783,137.29322,105
-31.77869,137.29387,102.9
-31.77951,137.29441,101.6
-31.77964,137.29449,101.5
-31.80905,137.31105,92.8
-31.80931,137.31119,94.3
-31.85173,137.33512,85.3
-31.85404,137.33647,85.1
-31.88077,137.35158,87.7
-31.88153,137.35195,85.5
-31.88817,137.35572,90
-31.89033,137.35691,89.5
-31.89262,137.35823,88.6
-31.8986,137.3616,90.8
-31.89863,137.36161,90.7
-31.90663,137.36615,89.3
-31.90668,137.36617,89.2
-31.90821,137.36699,91.2
-31.90865,137.36728,93.8
-31.91134,137.3688,93.6
-31.9117,137.36899,95
-31.91987,137.37363,96
-31.92062,137.37402,97.8
-31.92108,137.37424,95.4
-31.92199,137.37463,95.8
-31.92269,137.3749,98
-31.92368,137.3752,97.7
-31.92457,137.37543,99.2
-31.9271,137.37594,98.4
-31.92751,137.37604,98.8
-31.92803,137.37619,101.7
-31.92821,137.37625,101.2
-31.92858,137.37636,100.1
-31.92908,137.37655,100.1
-31.92997,137.37692,100.1
-31.93078,137.37732,98.2
-31.93135,137.37764,97.4
-31.93744,137.38167,103.6
-31.9376,137.38177,104.6
-31.93979,137.38323,106.5
-31.93995,137.38333,106.2
-31.96269,137.39846,121.4
-31.96438,137.39956,121.6
-31.96868,137.40245,127.8
-31.97813,137.40869,138.9
-31.99346,137.41866,108.8
-31.99362,137.41877,108.5
-32.00169,137.42402,116.1
-32.002,137.42423,118
-32.0085,137.42846,122.3
-32.00924,137.42896,119.8
-32.0344,137.44534,131.9
-32.03468,137.44554,131.9
-32.03553,137.44604,129.2
-32.03577,137.44617,128.2
-32.0363,137.44643,127.5
-32.03673,137.44661,125
-32.0373,137.44681,121.2
-32.03779,137.44696,117.9
-32.03823,137.44706,114.7
-32.03849,137.44711,113.7
-32.03885,137.44716,114.1
-32.03936,137.44721,111.6
-32.03976,137.44723,111.9
-32.04026,137.44723,111
-32.04182,137.44714,109.4
-32.0465,137.44668,104
-32.05988,137.44547,93.7
-32.06002,137.44545,94
-32.11876,137.44007,56
-32.11973,137.43997,57
-32.11991,137.43996,57
-32.12088,137.43985,53.9
-32.12241,137.43977,56.1
-32.12382,137.43976,54.1
-32.12609,137.44001,53.1
-32.1284,137.44052,53.3
-32.12851,137.44056,53.6
-32.12929,137.44078,53.4
-32.13053,137.44121,54.3
-32.13258,137.44212,54
-32.13266,137.44215,53.5
-32.13288,137.44228,53.2
-32.13361,137.44267,54
-32.13472,137.44331,54
-32.13599,137.44422,52.9
-32.13707,137.44506,52.5
-32.13816,137.44601,55.7
-32.13866,137.44649,53.7
-32.13884,137.44668,53.8
-32.1412,137.44893,55.1
-32.14163,137.44932,55.9
-32.14192,137.44961,56.3
-32.14226,137.44998,56
-32.14488,137.45249,57
-32.14512,137.45273,55.7
-32.14539,137.45298,55
-32.14564,137.45323,55.3
-32.14693,137.45443,56.1
-32.18647,137.49244,57
-32.19957,137.50494,55.1
-32.22112,137.52534,50.8
-32.22398,137.52815,50.1
-32.22489,137.52902,52.2
-32.2249,137.52904,52.2
-32.22933,137.53338,52.6
-32.23322,137.53713,52.1
-32.23649,137.54035,53.3
-32.24527,137.54888,51
